0,1,2,3,4,5,6,7,8,9,10
27,69730,0.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,31483.0," Uh Lose 6 , no ! With a 0 . 1 chance , 0 99 , do not like that . I will take the higher odds . Wait , hold on . Wait . Wait . I do not think I read this correctly . Lose 6000  do not look at me like that . Lose 6000 with 0 . 1 chance , lose 0 with 99 . 9 chance . I do not want to lose money , so I will take the higher odds that I will not lose money .",94.0
28,69730,1.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,16854.0," Uh win 1000 , win 500 , I will take the 500 ",12.0
29,69730,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,25280.0," Lose 6000 25 . My nail  s stupid . Uh Lose 6000 25 . Lose 0 with 75 . Lose ... I am not going to do that one , because I would rather take the chance to lose nothing . That is fine ",44.0
30,69730,0.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,16271.0, Um lose 5000 gross . Um Lose 5 bucks . It is 5 bucks . I will take the chance versus 5000 .,23.0
31,69730,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,20544.0," Okay . Um , lose 6000 45 , uh , lose 0 55 . I am going to take the chance that I will not lose money . Wait , wait , I did not read that right . I do not want to lose money , so I will take the higher chance that I will lose 0 . Want to ",62.0
32,69730,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,8745.0,Uh lose 4000 with 80 percent 0 with 20 percent 3000 with 100 percent Oh no I do not like to lose money I am going to try and take a chance that I will not lose money because I do not,42.0
33,69730,1.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,23148.0, Um lose 5000 gross . Um Lose 5 bucks . It is 5 bucks . I will take the chance versus 5000 .,23.0
34,69730,1.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,17749.0," My eyes are dry . Lose 4000 with 20 percent lose 0 with 80 , lose 3000 with 25 percent chance , lose 0 with 75 percent chance . Well take a higher chance that I lose nothing . I do not care ",43.0
35,69730,0.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,15420.0," Lose 6000 25 . My nail  s stupid . Uh Lose 6000 25 . Lose 0 with 75 . Lose ... I am not going to do that one , because I would rather take the chance to lose nothing . That is fine ",44.0
36,69730,0.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,20328.0," My eyes are dry . Lose 4000 with 20 percent lose 0 with 80 , lose 3000 with 25 percent chance , lose 0 with 75 percent chance . Well take a higher chance that I lose nothing . I do not care ",43.0
37,69730,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,15087.0,Uh lose 1000 . I am drinking water . lose 1000 50 percent chance . lose 0 with 50 percent chance . Uh lose 500 No I will take the chance that I will not lose anything,37.0
18,69741,0.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,32424.0, thousand dollars um thousand dollars is a lot of money but 25 percent chance is very small but also you have got nothing to lose so that is better  you automatically get 240 dollars with the second one though so that is better . I think the first choice is better ,51.0
19,69741,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,37247.0,  um definite ooo woo I think the first one sounds a little better because you at least have a chance that you are not losing any money you just lose 400 dollars with the second one so that is not great so I am going to go with the first one . The 20 percent .,56.0
21,69741,1.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,43004.0,"  80 percent chance . 20 percent chance  I think the first one . The first one , the difference is not , or actually the  difference could be considered a lot ,  5 percent , that is not 5 percent . 80 percent chance . I think for the difference it would probably be better to do the second one because it is only a five percent chance less that you are going to lose money , and it is , if you do lose it is like a 1000 dollars less which is , I guess it could be considered more so I will go with that one .",110.0
22,69741,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,28960.0," 4000  definitely , I mean , you just automatically lose money with the second one . I just do not , it is better to have a chance to lose money even if you are going to like lose more money . At least you might also not lose  money .",51.0
23,69741,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,41575.0, Thousand dollar chance lose 500 dollars . The percentages of losing money in the first one is a lot less than the hundred  but also 50 ... 500 is still half of one thousand so maybe it is kind of same um I think the first one is better because you are still it is a 50 - 50 shot so losing you have just as much chance to lose 0 than 1000 so .,75.0
24,69741,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,32094.0," 4000  definitely , I mean , you just automatically lose money with the second one . I just do not , it is better to have a chance to lose money even if you are going to like lose more money . At least you might also not lose  money .",51.0
25,69741,0.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,37322.0,"  Ooo ... That is , hard , they are practically the same thing , it is just a one percent chance difference . I think one percent is not very much , and at least with the first one you would win , a tiny bit more with basically the same odds .",53.0
26,69741,1.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,37460.0, with a 50 percent chance  500 is still a significant amount of money I mean I would rather walk away with 500 dollars than 0 you just have to chance it more because then you are just getting guaranteed it is not like a miniscule amount or anything so I am going to go with that ,56.0
27,69741,1.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,58863.0," Lose 6000 dollars  0 dollars  chance . That is a difficult one . If you did lose money you lose less , even if you had less of a chance to lose money . I mean 2000 dollars , that is a bit of money . That is hard . Losing 0 dollars  75 percent  25 thousand . I think the second one . Because you still have a chance not to lose anything . Ooo , maybe , I am going to go with it . ",87.0
28,69741,0.0,"[50,50]","[1000,0]",[100],[450],problem0,35547.0," Win 1000 dollars lose 0 dollars win  I like the first one  a thousand dollars go a lot more than 450 and you still have - you have nothing to lose either I mean , yeah it would not be great not to walk away with money but it is a lot more and if it is a smaller percentage so I will go with that one .",68.0
29,69741,1.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,63905.0,"  80 percent chance . 20 percent chance  I think the first one . The first one , the difference is not , or actually the  difference could be considered a lot ,  5 percent , that is not 5 percent . 80 percent chance . I think for the difference it would probably be better to do the second one because it is only a five percent chance less that you are going to lose money , and it is , if you do lose it is like a 1000 dollars less which is , I guess it could be considered more so I will go with that one .",110.0
30,69741,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,45565.0,"  That is a hard one . I mean you are guaranteed almost practically to lose money on the first one , on the second one sorry not the first one . Because  percent chance , and then , it is not a guarantee but then you do have less chance of losing money on the second one but it is also more of a gamble . It is more money but , you have got less likely of a chance to lose that money so I am going to go with the first one .",95.0
31,69741,0.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,30285.0," That is ... I am going to say lose 5 dollars with a hundred percent chance yeah . Yeah , no because ninety  5000 a lot even for that little of something . I mean 5 dollars is 5 dollars it is not going to do anything . I would rather just automatically lose 5 dollars than have a chance of losing 5000 , that is not great . ",69.0
32,69741,0.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,27618.0,. Going To go with lose lose 3000 so much better than losing 6000 I mean  it is such a small percentage and it is half the money I would rather I mean yeah it is a tiny percent more that you could lose your money but at least it is half as much that is worth it to me .,61.0
33,69741,1.0,"[50,50]","[1000,0]",[100],[500],problem11,29649.0, with a 50 percent chance  500 is still a significant amount of money I mean I would rather walk away with 500 dollars than 0 you just have to chance it more because then you are just getting guaranteed it is not like a miniscule amount or anything so I am going to go with that ,56.0
34,69741,1.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,36643.0," That is ... I am going to say lose 5 dollars with a hundred percent chance yeah . Yeah , no because ninety  5000 a lot even for that little of something . I mean 5 dollars is 5 dollars it is not going to do anything . I would rather just automatically lose 5 dollars than have a chance of losing 5000 , that is not great . ",69.0
35,69741,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,42030.0," Lose 6000 dollars  0 dollars  chance . That is a difficult one . If you did lose money you lose less , even if you had less of a chance to lose money . I mean 2000 dollars , that is a bit of money . That is hard . Losing 0 dollars  75 percent  25 thousand . I think the second one . Because you still have a chance not to lose anything . Ooo , maybe , I am going to go with it . ",87.0
36,69741,1.0,"[45,55]","[6000,0]","[90,10]","[3000,0]",problem7,34055.0,"  That is a hard one . I mean you are guaranteed almost practically to lose money on the first one , on the second one sorry not the first one . Because  percent chance , and then , it is not a guarantee but then you do have less chance of losing money on the second one but it is also more of a gamble . It is more money but , you have got less likely of a chance to lose that money so I am going to go with the first one .",95.0
37,69741,1.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,37717.0,. Going To go with lose lose 3000 so much better than losing 6000 I mean  it is such a small percentage and it is half the money I would rather I mean yeah it is a tiny percent more that you could lose your money but at least it is half as much that is worth it to me .,61.0
18,69761,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,4620.0," Okay , uh I would rather ",6.0
19,69761,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,16371.0," 243 dollars , uh on the plus side you have a good chance of losing no money , 400 500 worth the 20 percent chance",25.0
21,69761,1.0,"[50,50]","[1000,0]",[100],[500],problem11,2774.0, ,0.0
22,69761,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,3645.0, money . Lose 4 ... We have a chance to lose .,12.0
23,69761,0.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,10227.0,"  0 . 1 , 0 . 1 and 0 . 2 are the same thing .",16.0
24,69761,0.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,6623.0,Why not ? 1 percent is still not a chance .,11.0
25,69761,0.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,7969.0," Um , might as well go with  money .",9.0
26,69761,1.0,"[45,55]","[6000,0]","[90,10]","[3000,0]",problem7,2775.0,Just this 500  s better . This one .,9.0
27,69761,0.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,9701.0,"  0 . 1 , 0 . 1 and 0 . 2 are the same thing .",16.0
28,69761,0.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,7553.0, uhh 25 percent .,4.0
29,69761,1.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,9566.0,"  some money , 100 percent chance ",6.0
30,69761,1.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,8195.0," Um , might as well go with  money .",9.0
31,69761,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,5249.0, uhh 25 percent .,4.0
32,69761,1.0,"[50,50]","[-1000,0]",[100],[-500],problem12,5020.0,,0.0
33,69761,1.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,6205.0,Just this 500  s better . This one .,9.0
34,69761,1.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,9996.0, ,0.0
35,69761,1.0,"[50,50]","[1000,0]",[100],[450],problem0,2214.0, some money . ,3.0
36,69761,1.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,2660.0,"  some money , 100 percent chance ",6.0
37,69761,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,6430.0, money . Lose 4 ... We have a chance to lose .,12.0
18,69765,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,16832.0,Please try to  . Win 1000 or win 240 . 240 is better because it is 100 ,17.0
19,69765,1.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,11281.0, chance . 400 dollars . Lose 500 dollars with an 80 percent chance . You have a bigger chance of losing so go .,24.0
21,69765,1.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,30769.0, Lose 6000 with ,3.0
22,69765,1.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,14502.0,  Lose 4000 with 20 percent and lose 3000 with 25 percent lose 0 dollars .  This is lower so four .,21.0
23,69765,1.0,"[45,55]","[6000,0]","[90,10]","[3000,0]",problem7,1378.0," This one , lose 6000 dollars with 45 percent chance . Lose 3000 with a 90 percent chance . ",19.0
24,69765,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,10347.0," Lose 1000 with 50 percent . Okay , well we want to chance it , so we would want to do .",22.0
25,69765,1.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,20594.0," Lose 60000 with  with 25 percent chance , lose 0 dollars with a 75 percent chance , lose 4000 with a 25 percent chance ,  with the 25 percent chance or lose 0 dollars with the 50 ? ",38.0
26,69765,1.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,11359.0," Oh wait , win 1000 with a 50 percent chance or win 500 with 100 percent chance , I am a go with .",24.0
27,69765,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,20830.0," Lose 60000 with  with 25 percent chance , lose 0 dollars with a 75 percent chance , lose 4000 with a 25 percent chance ,  with the 25 percent chance or lose 0 dollars with the 50 ? ",38.0
28,69765,1.0,"[50,50]","[1000,0]",[100],[450],problem0,18238.0," win a thousand , win a thousand with a 50 percent chance or win  .",15.0
29,69765,0.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,8630.0," this . Lose 5000 ... the , okay that is real close",12.0
30,69765,1.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,18088.0," this one , win  2500 with 33 percent chance , win 2400 with 34 percent chance ...",17.0
31,69765,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,18240.0,,0.0
32,69765,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,2643.0,,0.0
33,69765,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,14145.0," This one , lose 6000 dollars with 45 percent chance . Lose 3000 with a 90 percent chance . ",19.0
34,69765,0.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,18669.0,  Lose 4000 with 20 percent and lose 3000 with 25 percent lose 0 dollars .  This is lower so four .,21.0
35,69765,0.0,"[50,50]","[1000,0]",[100],[500],problem11,11826.0," Oh wait , win 1000 with a 50 percent chance or win 500 with 100 percent chance , I am a go with .",24.0
36,69765,0.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,6321.0, Lose 6000 with ,3.0
37,69765,1.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,14852.0," this . Lose 5000 ... the , okay that is real close",12.0
18,69768,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,38817.0," Okay , so win 1000 dollars with a 25 percent chance , lose 0 dollars with a 75 percent chance . Win 240 with a 100 percent chance . So it says , please try to speak your thoughts aloud when you reach a decision register your choice by clicking or tapping the option you prefer . Well , I think I would go for 240 because I just want the money . I mean I would rather just have a 100 percent chance of at least getting some money than not getting any money at all .",98.0
19,69768,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,13509.0," Um , lose 500 dollars with an 80 percent chance , 0 dollars with a 20 percent chance . Well , obviously I do not want to lose , so ...",31.0
21,69768,1.0,"[50,50]","[1000,0]",[100],[450],problem0,17359.0," Win 1000 dollars with a 50 percent chance . Lose 0 dollars with a 50 percent chance . Or win 450 with a 100 percent chance . I think I would just want the guaranteed 450 . I just need money . You know , anyone needs money .",49.0
22,69768,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,14105.0, Lose 6000 with a 45 percent chance . Lose 0 with 55 percent chance . Lose 3000 with 90 percent chance . Id rather lose 60000 with a 45 percent chance .,32.0
23,69768,1.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,15925.0,  I will go with the higher trends . Lose 6000 with . I would rather lose 3000 dollars . So .,21.0
24,69768,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,15402.0," Lose 1000 dollars with a 50 percent chance . Lose 0 dollars with a 30 percent chance . I will take my chances and do the 50 - 50 , at least I have a chance to know .",39.0
25,69768,1.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,14562.0, Oh well . Lose 4000 with a 20 percent chance . Lose 0 dollars with an 80 percent chance . Lose 3000 with 25 percent chance . The higher the chance that I can lose none um .,38.0
26,69768,1.0,"[45,55]","[6000,0]","[90,10]","[3000,0]",problem7,14075.0, Lose 6000 with a 45 percent chance . Lose 0 with 55 percent chance . Lose 3000 with 90 percent chance . Id rather lose 60000 with a 45 percent chance .,32.0
27,69768,1.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,7504.0, Percent chance . Lose 5000 with a . I will just give my 5 bucks away .,17.0
28,69768,0.0,"[50,50]","[1000,0]",[100],[500],problem11,12782.0, 5 dollars . Win a thousand with 50 percent chance lose . For some reason I just feel like doing the 50 / 50 this time I do not know .,31.0
29,69768,1.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,9063.0,Um win . We will see if there is a higher chance .,13.0
30,69768,1.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,10205.0,  I will go with the higher trends . Lose 6000 with . I would rather lose 3000 dollars . So .,21.0
31,69768,0.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,12031.0,Lose 6000 with a  Um I think the 75 .,10.0
32,69768,1.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,6844.0, Percent chance . Lose 5000 with a . I will just give my 5 bucks away .,17.0
33,69768,0.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,14013.0, Oh well . Lose 4000 with a 20 percent chance . Lose 0 dollars with an 80 percent chance . Lose 3000 with 25 percent chance . The higher the chance that I can lose none um .,38.0
34,69768,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,14326.0," I will be good with . Lose 40000 with 80000 , win 80000 , 80 percent chance , lose 0 dollars with 20 percent chance . Well , I rather at least have a 20 percent chance .",38.0
35,69768,1.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,11226.0, 5 dollars . Win a thousand with 50 percent chance lose . For some reason I just feel like doing the 50 / 50 this time I do not know .,31.0
36,69768,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,16065.0," I will be good with . Lose 40000 with 80000 , win 80000 , 80 percent chance , lose 0 dollars with 20 percent chance . Well , I rather at least have a 20 percent chance .",38.0
37,69768,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,18069.0,Lose 6000 with a  Um I think the 75 .,10.0
18,69771,0.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,30166.0," Alright , let us see . Thinking aloud . Uh win 1000 dollars with a 25 chance , 25 percent chance . Lose 0 dollars with a 75 percent chance . Win 240 , 100 percent chance . Uh 240 is compared to 1000 not that much . However ... Uhh like , you know , do I really want like for sure 240 dollars , or , you know , 3 out of 4 times , I might lose 1000 . Ummm , I am going to go with 1000 because that happens to be 3 months of rent for me so .",104.0
19,69771,0.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,28348.0,"All right lose 500 with an 80 percent chance . Lose 400 , 100 percent chance . What ? I guess I will take like the 20 percent chance that I lose zero dollars , might as well .",39.0
21,69771,1.0,"[50,50]","[1000,0]",[100],[500],problem11,21677.0," Alright , I like the winning questions better . They make me feel better . Win 1000 dollars , 5000 , 500 I mean , that would be nice . Um , let us see here , I think 500 , that is a good chunk . Um , I am going to go with that again , kind of low balling it .",64.0
22,69771,1.0,"[33,66,1]","[2500,2400,0]",[100],[2400],problem1,35472.0," Alright , I like the winning questions better . They make me feel better . Win 1000 dollars , 5000 , 500 I mean , that would be nice . Um , let us see here , I think 500 , that is a good chunk . Um , I am going to go with that again , kind of low balling it .",64.0
23,69771,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,26339.0," Okay , okay so , there is a good chance that I would just , I would lose 4000 but is it worth 1000 dollars to me to take that chance that I would not ? I think it is .",41.0
24,69771,1.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,44183.0," Um , lose 4000 or lose 3000 . Lose 3000 . 45 percent chance . 4000 .  percent chance . Um , jeez . Guess I will go with this one just because like , a thousand is a lot . I feel like I am probably contradicting myself quite a lot , but , you know .",58.0
25,69771,1.0,"[45,55]","[6000,0]","[90,10]","[3000,0]",problem7,16314.0," Um , lose 3000 90 percent chance ? lose 6000 45 percent chance ? Um , I do not like the odds on that 3000 and odds are more than half for the 6000 . What is my money at right now ? Huh . I want to like calculate the odds .",53.0
26,69771,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,28651.0," Um , lose 3000 90 percent chance ? lose 6000 45 percent chance ? Um , I do not like the odds on that 3000 and odds are more than half for the 6000 . What is my money at right now ? Huh . I want to like calculate the odds .",53.0
27,69771,0.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,35499.0," Right , lose 6000 25 percent chance . Lose 0 dollars , 70 percent chance . Lose 4000 25 percent chance . Lose 2000  5 percent chance . Lose 0 . Ooh . Um . Ooh . Interesting . I see what is happening here . You are like dividing it up . Um . Hmm . I think I am still going to go with the , this one . The lose 4000 or 2000 . Because ... neither of those are 6000 ?  Ooh . I do not know . Okay .",94.0
28,69771,0.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,28315.0," Um , lose 4000 or lose 3000 . Lose 3000 . 45 percent chance . 4000 .  percent chance . Um , jeez . Guess I will go with this one just because like , a thousand is a lot . I feel like I am probably contradicting myself quite a lot , but , you know .",58.0
29,69771,1.0,"[0.1,99.9]","[-5000,0]",[100],[-5],problem14p,19345.0," Uh , lose 5 dollars , 100 percent . Well , what are the ? Well the odds obviously are right in front of me , but ... Okay , that is my insurance . Losing 5 dollars is my insurance that I am not losing 5000 . I do not even have 5000 dollars .",56.0
30,69771,0.0,"[50,50]","[1000,0]",[100],[450],problem0,26607.0," Umm , okay , so I know that I probably picked 500 last time . Or maybe I did not . I think I am going to go with 1000 .",31.0
31,69771,0.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,13537.0," This is where me not being like super number oriented comes in , potentially . Um .  The difference is so small . We are going eyeball ...",28.0
32,69771,1.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,41901.0," Right , lose 6000 25 percent chance . Lose 0 dollars , 70 percent chance . Lose 4000 25 percent chance . Lose 2000  5 percent chance . Lose 0 . Ooh . Um . Ooh . Interesting . I see what is happening here . You are like dividing it up . Um . Hmm . I think I am still going to go with the , this one . The lose 4000 or 2000 . Because ... neither of those are 6000 ?  Ooh . I do not know . Okay .",94.0
33,69771,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,33352.0," Lose 1000 , 50 percent ... Lose 500 ... Ummm ... Ooh . I just feel like it .",19.0
34,69771,1.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,21236.0," Alright , lose 6000 . Oooh . Yeah , this one obviously just because like , I am saying obviously a lot . It is probably annoying to whoever  s listening to this . Um . It is not that much more of a chance . So , but it is way more money . 6000 versus 3000 .",59.0
35,69771,0.0,"[0.1,99.9]","[5000,0]",[100],[5],problem14,19813.0," Uh , lose 5 dollars , 100 percent . Well , what are the ? Well the odds obviously are right in front of me , but ... Okay , that is my insurance . Losing 5 dollars is my insurance that I am not losing 5000 . I do not even have 5000 dollars .",56.0
36,69771,0.0,"[0.1,99.9]","[6000,0]","[0.2,99.8]","[3000,0]",problem8,12305.0," Alright , lose 6000 . Oooh . Yeah , this one obviously just because like , I am saying obviously a lot . It is probably annoying to whoever  s listening to this . Um . It is not that much more of a chance . So , but it is way more money . 6000 versus 3000 .",59.0
37,69771,0.0,"[80,20]","[-4000,0]",[100],[-3000],problem3p,23534.0," Okay , okay so , there is a good chance that I would just , I would lose 4000 but is it worth 1000 dollars to me to take that chance that I would not ? I think it is .",41.0
18,69783,1.0,"[25,75]","[1000,0]",[100],[240],practice_problem_a,34016.0," Um , win 100000 dollars with 25 percent chance , lose 0 dollars with 75 percent chance , win 240 dollars with 100 percent chance . Um , just for the sake of money , and I would rather have some loose change in my pocket , I am going to go with win 240 dollars with 100 percent chance , just because I only have a 1 / 4ths of a chance of winning 1000 dollars , and then after that I have like 3 / 4ths of a chance of losing all my money . So I would go with the 240 dollars for 100 percent chance .",110.0
19,69783,1.0,"[80,20]","[-500,0]",[100],[-400],practice_problem_b,3537.0,,0.0
21,69783,1.0,"[20,80]","[4000,0]","[25,75]","[3000,0]",problem4,42448.0," lose 4000 dollars with 20 percent chance , lose 0 dollars with 80 percent chance , lose 3000 dollars with 25 percent chance , lose 0 dollars with 35 percent chance . I am going to go with the left one again because the chances of losing it is only 1 / 5th rather than 1 / 4th on the right and because though I could lose it all with an 8 percent chance for 375 dollars , I feel like I would rather take my chances with more money and more of a probability .",96.0
22,69783,1.0,"[0.1,99.9]","[-6000,0]","[0.2,99.8]","[-3000,0]",problem8p,56225.0," Oh Um Hmm lose 6000 dollars with a 10 percent chance or a 0 . 1 percent chance lose 0 dollars with 99 . 9 percent chance The odds do not seem too good here either way but just because I Can the odds are a little bit better obviously not much I will go with the 3000 dollars with a 0 . 2 percent chance and Then I could lose it with a 99 . 8 percent chance , but it is still better than Losing it with a 99 . 9 percent chance ",95.0
23,69783,0.0,"[25,75]","[-6000,0]","[25,25,50]","[-4000,-2000,0]",problem13p,30432.0, I am going to go with the lose 6000 dollars with 25 percent chance over the lose 4000 dollars with 25 percent chance and then the 2000 dollars with 25 percent chance just because there is less probability involved and I would rather have these odds of my favor over the other one .,54.0
24,69783,0.0,"[50,50]","[-1000,0]",[100],[-500],problem12,38790.0,Um lose a 1000 dollars with 50 percent chance lose 0 dollars with 50 percent chance I am going to go with the lose a 1000 dollars with 50 percent chance Because it is 50 50 and I would say I am pretty lucky Hopefully my luck will pull through and then the losing dollars with 0 dollars with 50 percent chance just because once again still 50 50 50 percent 50 50 um probability so I am going to go with that one,84.0
25,69783,1.0,"[33,67]","[2500,0]","[34,66]","[2400,0]",problem2,56063.0," Oh Um Lose or win 2500 dollars with 33 percent chance lose 0 dollars with a 67 percent chance or win to 24 2400 dollars with 34 percent chance lose your dollars with 66 percent chance Um I am going to go with the 2400 just because Yes , there is 1 percent more But I am hoping with this chance . I will be able to still Get it because it is only 1 percent of a difference and the other one but the thing that might change at all is the losing 0 dollars with a 66 percent chance because It is one less than the left one and I will take my chances ",116.0
26,69783,0.0,"[45,55]","[-6000,0]","[90,10]","[-3000,0]",problem7p,36282.0," lose 6000 dollars with a 45 percent chance , lose 0 dollars with a 45 percent chance , lose 3000 dollars with a 90 percent chance , lose 0 dollars with a 10 percent chance um , yeah I am going to go with the left one because it is 6000 dollars with a 45 percent chance rather than 3000 dollars with a 90 percent chance and those odds are not good so I am going to go with the left one because probability wise it just makes more sense ",90.0
27,69783,0.0,"[20,80]","[-4000,0]","[25,75]","[-3000,0]",problem4p,33008.0," lose 4000 dollars with 20 percent chance , lose 0 dollars with 80 percent chance , lose 3000 dollars with 25 percent chance , lose 0 dollars with 35 percent chance . I am going to go with the left one again because the chances of losing it is only 1 / 5th rather than 1 / 4th on the right and because though I could lose it all with an 8 percent chance for 375 dollars , I feel like I would rather take my chances with more money and more of a probability .",96.0
28,69783,1.0,"[50,50]","[1000,0]",[100],[450],problem0,20087.0,Win a 1000 dollars with a 50 percent chance lose ... win 140 dollars ... I am going to go with the right one once again because I will get it for sure rather than the other one . I can have a 50 - 50 chance of getting it and losing it so I will go with getting a little less than half of it for sure .,69.0
29,69783,1.0,"[80,20]","[4000,0]",[100],[3000],problem3,32186.0, lose 4000 dollars with 80 percent chance lose 0 dollars with 20 percent chance . We will lose 3000 dollars with 100 percent chance . I would rather take my odds of 4000 dollars with 80 percent chance because if I do not I have a 1 / 5th of a chance of getting the money and a 1 / 4th or 4 out of 5 chances of losing the money but it is better than 100 % chance of losing 3000 dollars .,84.0
30,69783,1.0,"[25,75]","[6000,0]","[25,25,50]","[4000,2000,0]",problem13,33495.0, I am going to go with the lose 6000 dollars with 25 percent chance over the lose 4000 dollars with 25 percent chance and then the 2000 dollars with 25 percent chance just because there is less probability involved and I would rather have these odds of my favor over the other one .,54.0
